Storm_ID,Year,Storm_Name,Basin,Date,Time_UTC,Latitude,Longitude,Max_Sustained_Wind_kt,Wind_Speed_kmh,Central_Pressure_hPa,IMD_Grade,Landfall_District,Landfall_State,Rainfall_mm,Affected_Areas,Number_of_Deaths,Numbers_of_Missing
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-16,18:00,13.66,89.27,28.5,52.7,998.6,DD (Deep Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-17,00:00,13.77,89.16,29.4,54.4,998.1,DD (Deep Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-17,06:00,13.89,89.1,30.3,56.0,997.6,DD (Deep Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-17,12:00,13.97,88.98,31.0,57.5,997.2,DD (Deep Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-17,18:00,14.03,88.91,31.7,58.7,996.7,DD (Deep Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-18,00:00,14.15,88.8,32.5,60.2,996.1,DD (Deep Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-18,06:00,14.31,88.72,33.3,61.7,995.7,DD (Deep Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-18,12:00,14.45,88.69,34.1,63.2,995.3,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-18,18:00,14.6,88.63,34.7,64.3,994.7,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-19,00:00,14.7,88.55,35.5,65.8,994.2,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-19,06:00,14.78,88.49,36.1,66.9,993.6,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-19,12:00,14.91,88.38,36.7,68.0,993.2,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-19,18:00,15.02,88.24,37.5,69.4,992.7,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-20,00:00,15.14,88.13,38.4,71.1,992.2,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-20,06:00,15.27,88.07,39.1,72.5,991.7,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-20,12:00,15.37,87.95,39.9,74.0,991.2,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-20,18:00,15.52,87.91,40.6,75.1,990.6,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-21,00:00,15.65,87.85,41.3,76.4,990.1,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-21,06:00,15.77,87.83,42.1,77.9,989.5,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-21,12:00,15.89,87.85,42.7,79.1,989.1,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-21,18:00,16.0,87.86,43.6,80.8,988.6,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-22,00:00,16.13,87.89,44.2,81.9,988.2,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-22,06:00,16.28,87.93,45.0,83.4,987.7,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-22,12:00,16.41,88.04,45.8,84.8,987.2,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-22,18:00,16.48,88.12,46.6,86.4,986.8,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-23,00:00,16.58,88.24,47.0,87.0,986.3,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-23,06:00,16.67,88.38,43.6,80.8,988.8,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-23,12:00,16.72,88.5,41.1,76.1,991.3,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-23,18:00,16.83,88.6,38.9,72.1,993.8,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-24,00:00,16.93,88.76,35.8,66.2,996.3,CS (Cyclonic Storm),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-24,06:00,17.03,88.92,32.5,60.2,998.8,DD (Deep Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-24,12:00,17.12,89.09,29.7,55.0,1001.3,DD (Deep Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-24,18:00,17.26,89.33,27.7,51.3,1003.8,D (Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-25,00:00,17.39,89.53,24.4,45.1,1006.3,D (Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-25,06:00,17.48,89.79,20.7,38.3,1008.0,D (Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-25,12:00,17.63,90.03,18.3,33.9,1008.0,D (Depression),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-25,18:00,17.72,90.27,15.5,28.7,1008.0,L (Low),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-26,00:00,17.85,90.58,15.0,27.8,1008.0,L (Low),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-26,06:00,17.88,90.88,15.0,27.8,1008.0,L (Low),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-26,12:00,17.99,91.17,15.0,27.8,1008.0,L (Low),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-26,18:00,18.17,91.48,15.0,27.8,1008.0,L (Low),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-27,00:00,18.33,91.85,15.0,27.8,1008.0,L (Low),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-04-UNNA,1995,Unnamed-4,BOB,1995-05-27,06:00,18.46,92.22,15.0,27.8,1008.0,L (Low),Bhadrak,Odisha,58,Coastal Bhadrak,1,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-04,00:00,7.91,89.25,22.2,41.2,1003.0,D (Depression),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-04,06:00,8.02,89.22,24.5,45.3,1002.0,D (Depression),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-04,12:00,8.15,89.23,26.6,49.3,1001.0,D (Depression),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-04,18:00,8.27,89.18,28.6,53.1,999.9,DD (Deep Depression),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-05,00:00,8.36,89.16,30.7,56.8,998.6,DD (Deep Depression),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-05,06:00,8.46,89.15,32.9,60.9,997.6,DD (Deep Depression),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-05,12:00,8.58,89.2,34.6,64.1,996.4,CS (Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-05,18:00,8.7,89.17,36.1,66.9,995.1,CS (Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-06,00:00,8.83,89.17,38.3,70.9,994.0,CS (Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-06,06:00,9.0,89.14,39.9,73.8,992.9,CS (Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-06,12:00,9.16,89.15,42.1,77.9,992.0,CS (Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-06,18:00,9.31,89.08,44.2,81.8,991.1,CS (Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-07,00:00,9.46,89.07,45.7,84.7,989.8,CS (Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-07,06:00,9.64,89.0,47.9,88.7,988.7,CS (Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-07,12:00,9.73,89.06,50.1,92.7,987.7,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-07,18:00,9.87,89.01,52.2,96.7,986.4,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-08,00:00,9.97,89.01,53.8,99.7,985.3,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-08,06:00,10.22,88.97,55.9,103.5,984.0,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-08,12:00,10.43,89.02,58.1,107.6,982.6,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-08,18:00,10.55,89.01,60.2,111.6,981.7,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-09,00:00,10.67,88.96,61.8,114.4,980.3,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-09,06:00,10.82,88.9,63.8,118.1,979.1,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-09,12:00,10.99,88.87,65.0,120.4,977.9,VSCS (Very Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-09,18:00,11.13,88.86,65.0,120.4,976.8,VSCS (Very Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-10,00:00,11.29,88.85,65.0,120.4,975.6,VSCS (Very Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-10,06:00,11.44,88.81,57.9,107.3,978.1,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-10,12:00,11.57,88.83,53.6,99.2,980.6,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-10,18:00,11.7,88.85,48.1,89.0,983.1,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-11,00:00,11.85,88.82,40.0,74.0,985.6,CS (Cyclonic Storm),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-11,06:00,11.91,88.8,32.5,60.1,988.1,DD (Deep Depression),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-11,12:00,12.02,88.76,28.0,51.9,990.6,DD (Deep Depression),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-11,18:00,12.14,88.67,21.6,40.0,993.1,D (Depression),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-12,00:00,12.25,88.68,15.0,27.8,995.6,L (Low),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-12,06:00,12.35,88.67,15.0,27.8,998.1,L (Low),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-12,12:00,12.5,88.61,15.0,27.8,1000.6,L (Low),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-12,18:00,12.67,88.65,15.0,27.8,1003.1,L (Low),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-05-UNNA,1995,Unnamed-5,BOB,1995-04-13,00:00,12.79,88.65,15.0,27.8,1005.6,L (Low),Bhadrak,Odisha,83,Coastal Bhadrak,5,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-01,00:00,6.51,91.16,22.6,41.8,1002.7,D (Depression),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-01,06:00,6.65,91.08,25.0,46.3,1001.0,D (Depression),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-01,12:00,6.68,91.02,27.7,51.3,999.6,D (Depression),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-01,18:00,6.74,90.9,29.7,55.0,998.0,DD (Deep Depression),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-02,00:00,6.82,90.84,32.8,60.7,996.3,DD (Deep Depression),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-02,06:00,6.94,90.75,35.8,66.2,994.6,CS (Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-02,12:00,7.01,90.68,38.3,71.0,993.3,CS (Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-02,18:00,7.08,90.61,40.6,75.2,991.6,CS (Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-03,00:00,7.15,90.52,43.6,80.8,990.2,CS (Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-03,06:00,7.29,90.42,46.4,85.8,988.5,CS (Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-03,12:00,7.42,90.39,48.7,90.2,986.7,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-03,18:00,7.55,90.27,51.1,94.7,984.9,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-04,00:00,7.66,90.18,53.8,99.6,983.4,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-04,06:00,7.72,90.16,55.9,103.4,982.1,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-04,12:00,7.8,90.1,58.3,108.0,980.3,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-04,18:00,7.89,90.0,60.9,112.8,978.6,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-05,00:00,7.95,89.91,63.6,117.8,976.7,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-05,06:00,8.06,89.75,64.0,118.5,975.1,VSCS (Very Severe Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-05,12:00,8.15,89.66,56.1,103.8,977.6,SCS (Severe Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-05,18:00,8.24,89.59,44.1,81.8,980.1,CS (Cyclonic Storm),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-06,00:00,8.28,89.49,32.0,59.2,982.6,DD (Deep Depression),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-06,06:00,8.4,89.46,24.3,45.1,985.1,D (Depression),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-06,12:00,8.5,89.38,15.3,28.3,987.6,L (Low),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-06,18:00,8.58,89.31,15.0,27.8,990.1,L (Low),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-07,00:00,8.64,89.21,15.0,27.8,992.6,L (Low),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-07,06:00,8.76,89.12,15.0,27.8,995.1,L (Low),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-06-UNNA,1995,Unnamed-6,BOB,1995-12-07,12:00,8.85,89.06,15.0,27.8,997.6,L (Low),Bhadrak,Odisha,144,Coastal Bhadrak,4,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-07,00:00,8.05,94.41,21.1,39.0,1003.0,D (Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-07,06:00,8.18,94.38,22.3,41.4,1002.1,D (Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-07,12:00,8.24,94.35,23.6,43.6,1001.5,D (Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-07,18:00,8.34,94.37,25.1,46.5,1000.6,D (Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-08,00:00,8.45,94.38,26.3,48.8,999.9,D (Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-08,06:00,8.52,94.35,27.5,50.9,999.1,D (Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-08,12:00,8.6,94.34,28.9,53.6,998.3,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-08,18:00,8.72,94.28,30.1,55.8,997.3,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-09,00:00,8.83,94.32,31.2,57.8,996.4,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-09,06:00,8.9,94.3,32.4,60.1,995.6,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-09,12:00,9.01,94.3,33.6,62.3,994.7,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-09,18:00,9.12,94.27,35.2,65.1,993.9,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-10,00:00,9.22,94.3,36.7,68.0,993.0,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-10,06:00,9.3,94.31,38.0,70.4,992.1,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-10,12:00,9.38,94.26,39.5,73.2,991.4,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-10,18:00,9.46,94.24,41.1,76.1,990.6,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-11,00:00,9.53,94.23,42.4,78.5,989.8,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-11,06:00,9.68,94.22,43.5,80.5,988.9,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-11,12:00,9.82,94.24,45.0,83.3,988.0,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-11,18:00,9.93,94.23,46.3,85.7,987.2,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-12,00:00,10.07,94.19,47.6,88.2,986.4,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-12,06:00,10.16,94.15,48.8,90.4,985.7,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-12,12:00,10.28,94.1,49.9,92.4,985.0,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-12,18:00,10.36,94.03,51.3,95.0,984.2,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-13,00:00,10.47,93.98,52.7,97.6,983.4,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-13,06:00,10.52,93.98,53.8,99.6,982.6,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-13,12:00,10.59,93.98,55.2,102.3,981.8,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-13,18:00,10.7,93.99,56.8,105.2,981.1,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-14,00:00,10.78,93.99,58.0,107.4,980.1,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-14,06:00,10.91,93.9,51.6,95.5,982.6,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-14,12:00,10.99,93.86,46.5,86.1,985.1,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-14,18:00,11.14,93.86,39.9,73.9,987.6,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-15,00:00,11.27,93.88,35.7,66.2,990.1,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-15,06:00,11.38,93.84,28.4,52.6,992.6,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1995-07-UNNA,1995,Unnamed-7,BOB,1995-05-15,12:00,11.46,93.8,21.9,40.5,995.1,D (Depression),None,Ocean,0,None,0,0
